Land Rover Range Rover Sport,$ 23 000,"2009 г., 5 л., автомат,внедорожник 5 дв., бензин,руль слева, 200 000 км",https://im.mashina.kg/tachka/images//b/e/d/bedf9f40d30b25dbf7e29a61b463105f_240x180.jpg
Hyundai Sonata,$ 15 200,"2017 г., автомат,седан, газ,руль слева, 145 000 км",https://im.mashina.kg/tachka/images//d/c/a/dca975a3f1e622322b89896cb0e9754c_240x180.jpg
Toyota Camry,$ 22 500,"2018 г., 2.5 л., автомат,седан, бензин,руль слева, 193 000 км",https://im.mashina.kg/tachka/images//e/c/c/ecc1b540263ff2601c01e0b82cb9d0a4_240x180.jpg
Toyota Camry,$ 17 500,"2016 г., 2.5 л., автомат,седан, бензин,руль слева, 217 000 км",https://im.mashina.kg/tachka/images//b/c/6/bc6bdf71d5401b34b7fa7446a1b02e1d_240x180.jpg
Hyundai Sonata,$ 14 500,"2016 г., 2 л., автомат,седан, газ,руль слева, 133 000 км",https://im.mashina.kg/tachka/images//1/f/c/1fccf98b1e64ca95ff626825f233c0c9_240x180.jpg
Toyota RAV4,$ 25 500,"2016 г., 2.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 58 000 км",https://im.mashina.kg/tachka/images//c/4/7/c47cfd229e35052f32476c252fbf00a1_240x180.jpg
BYD E5,"$
                                                                                                9 900","2019 г., автомат,седан, электро,руль слева, 10 000 км",https://im.mashina.kg/tachka/images//d/4/4/d44cf60c770ed9a6f8329de40df9de00_240x180.jpg
Kia Mohave (Borrego),$ 61 000,"2020 г., 3 л., автомат,внедорожник 5 дв., дизель,руль слева, 27 000 км",https://im.mashina.kg/tachka/images//9/6/a/96a5e7c07e6d0377cfd2653bb19420ad_240x180.jpg
Subaru Outback,$ 9 800,"2003 г., 2.5 л., автомат,универсал, бензин,руль справа, 225 000 км",https://im.mashina.kg/tachka/images//7/6/7/7679a2e853a603354d6ba97d66fe0f19_240x180.jpg
Toyota RAV4,$ 37 000,"2021 г., 2.5 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 20 760 км",https://im.mashina.kg/tachka/images//4/1/3/4132b65b92f82b8014700bdabf088284_240x180.jpg
BMW X5,$ 46 500,"2017 г., 3 л., автомат,внедорожник 5 дв., дизель,руль слева, 110 000 км",https://im.mashina.kg/tachka/images//9/d/5/9d5d9e7d90b51617a428d1d850326bc6_240x180.jpg
Hyundai Santa Fe,$ 33 500,"2020 г., 2 л., автомат,внедорожник 5 дв., бензин,руль слева, 53 000 км",https://im.mashina.kg/tachka/images//4/e/f/4ef6f36b28d8f707acace4f91ba0cbe4_240x180.jpg
Toyota Camry,$ 39 000,"2022 г., 2.5 л., автомат,седан, бензин,руль слева, 8 700 км",https://im.mashina.kg/tachka/images//0/9/0/090de4ed7c1bc81c466aaaa4ba2ee054_240x180.jpg
Mitsubishi Outlander,$ 14 800,"2016 г., 2 л., вариатор,внедорожник 5 дв., бензин,руль слева, 115 000 км",https://im.mashina.kg/tachka/images//0/e/c/0ec8112ba04145071a78b8e0da458f51_240x180.jpg
Toyota Camry,$ 17 800,"2016 г., 2.5 л., автомат,седан, бензин,руль слева, 102 752 км",https://im.mashina.kg/tachka/images//1/6/8/16896a2c35bd54407b8ab13ef4fae37c_240x180.jpg
BMW X5 M,$ 58 000,"2015 г., 4.4 л., автомат,внедорожник 5 дв., бензин,руль слева, 112 000 км",https://im.mashina.kg/tachka/images//e/b/9/eb98b6926d88b3c4ae4955253d02a2d4_240x180.jpg
Lexus GX,$ 26 000,"2007 г., 4.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 200 000 км",https://im.mashina.kg/tachka/images//6/a/9/6a92c4d102f4385ed9fcb9b8613785e9_240x180.jpg
Toyota Camry,$ 27 000,"2018 г., 2.5 л., автомат,седан, бензин,руль слева, 34 000 км",https://im.mashina.kg/tachka/images//d/3/9/d397c2b81ca55e84c27870ece68a757a_240x180.jpg
Mercedes-Benz M-класс AMG,$ 25 500,"2010 г., 6.2 л., автомат,внедорожник 5 дв., бензин,руль слева, 144 115 км",https://im.mashina.kg/tachka/images//f/a/e/fae1bfea3627c437e1b4d1ac6a048633_240x180.jpg
Lexus CT,$ 18 300,"2017 г., 1.8 л., вариатор,хэтчбек 5 дв., гибрид,руль слева, 60 000 км",https://im.mashina.kg/tachka/images//3/3/1/3319832c9789583c1b267e03c6f4cbcd_240x180.jpg
Audi A7,$ 24 500,"2011 г., 3 л., робот,лифтбек, бензин,руль слева, 173 000 км",https://im.mashina.kg/tachka/images//d/7/a/d7aed8bd8538f0addd406319f3f49a2a_240x180.jpg
Hummer H1,$ 95 000,"2003 г., 6.5 л., автомат,внедорожник 5 дв., дизель,руль слева, 50 000 км",https://im.mashina.kg/tachka/images//5/7/b/57b680e776d7cfaa4518fed79da94684_240x180.jpg
Toyota Highlander,$ 27 900,"2013 г., 3.5 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 180 000 км",https://im.mashina.kg/tachka/images//7/8/0/7806a7bd18fb22bae0bb08f1916d78d7_240x180.jpg
Toyota Land Cruiser Prado,$ 73 000,"2019 г., 2.8 л., автомат,внедорожник 5 дв., дизель,руль слева, 35 000 км",https://im.mashina.kg/tachka/images//d/e/e/dee10a80157f20a349f8ddb08694eace_240x180.jpg
Toyota Camry,$ 17 300,"2016 г., 2.5 л., вариатор,седан, гибрид,руль слева, 104 000 км",https://im.mashina.kg/tachka/images//7/4/9/74914f77fff104ef99959f982bba3519_240x180.jpg
Hyundai Santa Fe,$ 47 000,"2020 г., 2.2 л., робот,внедорожник 5 дв., дизель,руль слева, 50 000 км",https://im.mashina.kg/tachka/images//7/c/4/7c49db78384f34e4dea6be5396093bd6_240x180.jpg
Skywell ET5,$ 41 500,"2022 г., автомат,внедорожник 5 дв., электро,руль слева   новый",https://im.mashina.kg/tachka/images//6/5/b/65b761819c4b72c22264624e67f2abe8_240x180.jpg
Toyota Camry,$ 38 000,"2018 г., 3.5 л., автомат,седан, бензин,руль слева, 95 000 км",https://im.mashina.kg/tachka/images//6/c/5/6c5fa76953f3e35ed6d404cdb5eee860_240x180.jpg
Hyundai Kona,$ 18 500,"2018 г., 1.6 л., робот,внедорожник 5 дв., дизель,руль слева, 70 000 км",https://im.mashina.kg/tachka/images//6/c/2/6c2a24e4f418bcd3cab9a00cd191fdec_240x180.jpg
Toyota Camry,$ 25 800,"2018 г., 2.5 л., автомат,седан, бензин,руль слева, 120 000 км",https://im.mashina.kg/tachka/images//5/b/8/5b8c892469e1eeb5966a7a8edd9b01fe_240x180.jpg
BMW X7,$ 123 300,"2021 г., 3 л., автомат,внедорожник 5 дв., дизель,руль слева, 40 000 км",https://im.mashina.kg/tachka/images//6/f/5/6f51e047f23f3ec1506c55925f5d3fc7_240x180.jpg
Hyundai Santa Fe,$ 33 500,"2020 г., 2 л., автомат,внедорожник 5 дв., бензин,руль слева, 53 000 км",https://im.mashina.kg/tachka/images//4/e/f/4ef6f36b28d8f707acace4f91ba0cbe4_240x180.jpg
Toyota Camry,$ 39 000,"2022 г., 2.5 л., автомат,седан, бензин,руль слева, 8 700 км",https://im.mashina.kg/tachka/images//0/9/0/090de4ed7c1bc81c466aaaa4ba2ee054_240x180.jpg
Mitsubishi Outlander,$ 14 800,"2016 г., 2 л., вариатор,внедорожник 5 дв., бензин,руль слева, 115 000 км",https://im.mashina.kg/tachka/images//0/e/c/0ec8112ba04145071a78b8e0da458f51_240x180.jpg
Toyota Camry,$ 17 800,"2016 г., 2.5 л., автомат,седан, бензин,руль слева, 102 752 км",https://im.mashina.kg/tachka/images//1/6/8/16896a2c35bd54407b8ab13ef4fae37c_240x180.jpg
BMW X5 M,$ 58 000,"2015 г., 4.4 л., автомат,внедорожник 5 дв., бензин,руль слева, 112 000 км",https://im.mashina.kg/tachka/images//e/b/9/eb98b6926d88b3c4ae4955253d02a2d4_240x180.jpg
Lexus GX,$ 26 000,"2007 г., 4.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 200 000 км",https://im.mashina.kg/tachka/images//6/a/9/6a92c4d102f4385ed9fcb9b8613785e9_240x180.jpg
Toyota Camry,$ 27 000,"2018 г., 2.5 л., автомат,седан, бензин,руль слева, 34 000 км",https://im.mashina.kg/tachka/images//d/3/9/d397c2b81ca55e84c27870ece68a757a_240x180.jpg
Mercedes-Benz M-класс AMG,$ 25 500,"2010 г., 6.2 л., автомат,внедорожник 5 дв., бензин,руль слева, 144 115 км",https://im.mashina.kg/tachka/images//f/a/e/fae1bfea3627c437e1b4d1ac6a048633_240x180.jpg
Lexus CT,$ 18 300,"2017 г., 1.8 л., вариатор,хэтчбек 5 дв., гибрид,руль слева, 60 000 км",https://im.mashina.kg/tachka/images//3/3/1/3319832c9789583c1b267e03c6f4cbcd_240x180.jpg
Audi A7,$ 24 500,"2011 г., 3 л., робот,лифтбек, бензин,руль слева, 173 000 км",https://im.mashina.kg/tachka/images//d/7/a/d7aed8bd8538f0addd406319f3f49a2a_240x180.jpg
Hummer H1,$ 95 000,"2003 г., 6.5 л., автомат,внедорожник 5 дв., дизель,руль слева, 50 000 км",https://im.mashina.kg/tachka/images//5/7/b/57b680e776d7cfaa4518fed79da94684_240x180.jpg
Toyota Highlander,$ 27 900,"2013 г., 3.5 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 180 000 км",https://im.mashina.kg/tachka/images//7/8/0/7806a7bd18fb22bae0bb08f1916d78d7_240x180.jpg
Toyota Land Cruiser Prado,$ 73 000,"2019 г., 2.8 л., автомат,внедорожник 5 дв., дизель,руль слева, 35 000 км",https://im.mashina.kg/tachka/images//d/e/e/dee10a80157f20a349f8ddb08694eace_240x180.jpg
Toyota Camry,$ 17 300,"2016 г., 2.5 л., вариатор,седан, гибрид,руль слева, 104 000 км",https://im.mashina.kg/tachka/images//7/4/9/74914f77fff104ef99959f982bba3519_240x180.jpg
Hyundai Santa Fe,$ 47 000,"2020 г., 2.2 л., робот,внедорожник 5 дв., дизель,руль слева, 50 000 км",https://im.mashina.kg/tachka/images//7/c/4/7c49db78384f34e4dea6be5396093bd6_240x180.jpg
Skywell ET5,$ 41 500,"2022 г., автомат,внедорожник 5 дв., электро,руль слева   новый",https://im.mashina.kg/tachka/images//6/5/b/65b761819c4b72c22264624e67f2abe8_240x180.jpg
Toyota Camry,$ 38 000,"2018 г., 3.5 л., автомат,седан, бензин,руль слева, 95 000 км",https://im.mashina.kg/tachka/images//6/c/5/6c5fa76953f3e35ed6d404cdb5eee860_240x180.jpg
Hyundai Kona,$ 18 500,"2018 г., 1.6 л., робот,внедорожник 5 дв., дизель,руль слева, 70 000 км",https://im.mashina.kg/tachka/images//6/c/2/6c2a24e4f418bcd3cab9a00cd191fdec_240x180.jpg
Toyota Camry,$ 25 800,"2018 г., 2.5 л., автомат,седан, бензин,руль слева, 120 000 км",https://im.mashina.kg/tachka/images//5/b/8/5b8c892469e1eeb5966a7a8edd9b01fe_240x180.jpg
BMW X7,$ 123 300,"2021 г., 3 л., автомат,внедорожник 5 дв., дизель,руль слева, 40 000 км",https://im.mashina.kg/tachka/images//6/f/5/6f51e047f23f3ec1506c55925f5d3fc7_240x180.jpg
Toyota RAV4,$ 20 500,"2017 г., 2.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 117 000 км",https://im.mashina.kg/tachka/images//2/f/7/2f74ecef933ca9a70f48661133ec7467_240x180.jpg
Lexus LX,$ 53 000,"2012 г., 5.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 7 885 км",https://im.mashina.kg/tachka/images//c/d/e/cde2bcb8c6b76c23880d6ce18fad08a6_240x180.jpg
Hyundai Getz,$ 4 200,"2004 г., 1.1 л., механика,хэтчбек 5 дв., бензин,руль слева, 225 369 км",https://im.mashina.kg/tachka/images//2/d/4/2d4af819d448e67f4f0813a8c0cf286c_240x180.jpg
Toyota Alphard,$ 57 000,"2019 г., 2.5 л., вариатор,минивэн, гибрид,руль справа, 94 000 км",https://im.mashina.kg/tachka/images//4/5/c/45c664ed11184042c809c90aa70f019d_240x180.jpg
Lexus NX,$ 30 700,"2017 г., 2 л., автомат,внедорожник 5 дв., бензин,руль слева, 65 000 км",https://im.mashina.kg/tachka/images//e/f/6/ef6eca3de5fdf9e1490918b6fc48499b_240x180.jpg
Lexus GX,$ 32 000,"2009 г., 4.6 л., автомат,внедорожник 5 дв., бензин,руль слева, 185 000 км",https://im.mashina.kg/tachka/images//3/7/0/37094e919a67813e8c47893fb84f20aa_240x180.jpg
Kia K5 II Седан,$ 14 700,"2016 г., 2 л., автомат,седан, газ,руль слева, 115 000 км",https://im.mashina.kg/tachka/images//e/f/2/ef2553d3d82617a47802ab2f9350fde6_240x180.jpg
BMW 5 Серия,$ 34 500,"2017 г., 2 л., автомат,седан, дизель,руль слева, 100 000 км",https://im.mashina.kg/tachka/images//b/6/e/b6e20b4e9b3be540bf2ffea7820905e1_240x180.jpg
Lexus RX,$ 29 300,"2015 г., 3.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 155 000 км",https://im.mashina.kg/tachka/images//0/3/c/03c45a9324b737edfbede9108bbfcfc4_240x180.jpg
Subaru Outback,$ 16 500,"2016 г., 2.5 л., вариатор,универсал, бензин,руль слева, 92 000 км",https://im.mashina.kg/tachka/images//8/1/2/812116458f24236b4a07ff8f2edc8b63_240x180.jpg
Toyota Prius,$ 11 999,"2013 г., 1.8 л., автомат,хэтчбек 5 дв., гибрид,руль слева",https://im.mashina.kg/tachka/images//e/f/3/ef3fe990c216b66dfb54c07c927c8a49_240x180.jpg
Mercedes-Benz GLS AMG,$ 85 000,"2016 г., 5.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 100 000 км",https://im.mashina.kg/tachka/images//d/6/3/d631a8d398f59629d19280110838b891_240x180.jpg
Mercedes-Benz E-класс,$ 32 500,"2018 г., 2 л., автомат,седан, дизель,руль слева, 95 000 км",https://im.mashina.kg/tachka/images//1/b/a/1ba51abaff437c0abb67a4f84673d389_240x180.jpg
Kia K8,$ 53 000,"2021 г., 2.5 л., автомат,седан, бензин,руль слева, 20 000 км",https://im.mashina.kg/tachka/images//c/6/a/c6a02dcbde8d25e972cf5db218c1265e_240x180.jpg
BMW X5,$ 12 600,"2004 г., 3 л., автомат,внедорожник 5 дв., бензин,руль слева, 200 000 км",https://im.mashina.kg/tachka/images//d/d/0/dd04e66755684a3b6c70f0aa109a27cd_240x180.jpg
Lexus NX,$ 40 000,"2016 г., 2.5 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 83 000 км",https://im.mashina.kg/tachka/images//b/0/d/b0da0f5dd20ce0734f9099bfcc177a52_240x180.jpg
Lexus NX,$ 40 000,"2016 г., 2.5 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 80 000 км",https://im.mashina.kg/tachka/images//3/6/1/3614001571128f17546332fb57152c67_240x180.jpg
BMW 5 Серия,$ 38 000,"2017 г., 2 л., автомат,седан, бензин,руль слева, 45 000 км",https://im.mashina.kg/tachka/images//a/6/5/a65bc7dddb9a9e4ef08b4d0677a7e678_240x180.jpg
Land Rover Range Rover,$ 67 000,"2016 г., 4.4 л., автомат,внедорожник 5 дв., дизель,руль слева, 85 000 км",https://im.mashina.kg/tachka/images//8/5/2/852ed0cb972c7ddeff19d64705c1bd35_240x180.jpg
Mercedes-Benz S-класс,$ 12 600,"2004 г., 5 л., автомат,седан, бензин,руль слева, 190 000 км",https://im.mashina.kg/tachka/images//e/a/9/ea99804fa8acd84c2b3a87cd2c5dad49_240x180.jpg
Toyota RAV4,$ 20 500,"2017 г., 2.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 117 000 км",https://im.mashina.kg/tachka/images//2/f/7/2f74ecef933ca9a70f48661133ec7467_240x180.jpg
Lexus LX,$ 53 000,"2012 г., 5.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 7 885 км",https://im.mashina.kg/tachka/images//c/d/e/cde2bcb8c6b76c23880d6ce18fad08a6_240x180.jpg
Hyundai Getz,$ 4 200,"2004 г., 1.1 л., механика,хэтчбек 5 дв., бензин,руль слева, 225 369 км",https://im.mashina.kg/tachka/images//2/d/4/2d4af819d448e67f4f0813a8c0cf286c_240x180.jpg
Toyota Alphard,$ 57 000,"2019 г., 2.5 л., вариатор,минивэн, гибрид,руль справа, 94 000 км",https://im.mashina.kg/tachka/images//4/5/c/45c664ed11184042c809c90aa70f019d_240x180.jpg
Lexus NX,$ 30 700,"2017 г., 2 л., автомат,внедорожник 5 дв., бензин,руль слева, 65 000 км",https://im.mashina.kg/tachka/images//e/f/6/ef6eca3de5fdf9e1490918b6fc48499b_240x180.jpg
Lexus GX,$ 32 000,"2009 г., 4.6 л., автомат,внедорожник 5 дв., бензин,руль слева, 185 000 км",https://im.mashina.kg/tachka/images//3/7/0/37094e919a67813e8c47893fb84f20aa_240x180.jpg
Kia K5 II Седан,$ 14 700,"2016 г., 2 л., автомат,седан, газ,руль слева, 115 000 км",https://im.mashina.kg/tachka/images//e/f/2/ef2553d3d82617a47802ab2f9350fde6_240x180.jpg
BMW 5 Серия,$ 34 500,"2017 г., 2 л., автомат,седан, дизель,руль слева, 100 000 км",https://im.mashina.kg/tachka/images//b/6/e/b6e20b4e9b3be540bf2ffea7820905e1_240x180.jpg
Lexus RX,$ 29 300,"2015 г., 3.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 155 000 км",https://im.mashina.kg/tachka/images//0/3/c/03c45a9324b737edfbede9108bbfcfc4_240x180.jpg
Subaru Outback,$ 16 500,"2016 г., 2.5 л., вариатор,универсал, бензин,руль слева, 92 000 км",https://im.mashina.kg/tachka/images//8/1/2/812116458f24236b4a07ff8f2edc8b63_240x180.jpg
Toyota Prius,$ 11 999,"2013 г., 1.8 л., автомат,хэтчбек 5 дв., гибрид,руль слева",https://im.mashina.kg/tachka/images//e/f/3/ef3fe990c216b66dfb54c07c927c8a49_240x180.jpg
Mercedes-Benz GLS AMG,$ 85 000,"2016 г., 5.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 100 000 км",https://im.mashina.kg/tachka/images//d/6/3/d631a8d398f59629d19280110838b891_240x180.jpg
Mercedes-Benz E-класс,$ 32 500,"2018 г., 2 л., автомат,седан, дизель,руль слева, 95 000 км",https://im.mashina.kg/tachka/images//1/b/a/1ba51abaff437c0abb67a4f84673d389_240x180.jpg
Kia K8,$ 53 000,"2021 г., 2.5 л., автомат,седан, бензин,руль слева, 20 000 км",https://im.mashina.kg/tachka/images//c/6/a/c6a02dcbde8d25e972cf5db218c1265e_240x180.jpg
BMW X5,$ 12 600,"2004 г., 3 л., автомат,внедорожник 5 дв., бензин,руль слева, 200 000 км",https://im.mashina.kg/tachka/images//d/d/0/dd04e66755684a3b6c70f0aa109a27cd_240x180.jpg
Lexus NX,$ 40 000,"2016 г., 2.5 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 83 000 км",https://im.mashina.kg/tachka/images//b/0/d/b0da0f5dd20ce0734f9099bfcc177a52_240x180.jpg
Lexus NX,$ 40 000,"2016 г., 2.5 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 80 000 км",https://im.mashina.kg/tachka/images//3/6/1/3614001571128f17546332fb57152c67_240x180.jpg
BMW 5 Серия,$ 38 000,"2017 г., 2 л., автомат,седан, бензин,руль слева, 45 000 км",https://im.mashina.kg/tachka/images//a/6/5/a65bc7dddb9a9e4ef08b4d0677a7e678_240x180.jpg
Land Rover Range Rover,$ 67 000,"2016 г., 4.4 л., автомат,внедорожник 5 дв., дизель,руль слева, 85 000 км",https://im.mashina.kg/tachka/images//8/5/2/852ed0cb972c7ddeff19d64705c1bd35_240x180.jpg
Mercedes-Benz S-класс,$ 12 600,"2004 г., 5 л., автомат,седан, бензин,руль слева, 190 000 км",https://im.mashina.kg/tachka/images//e/a/9/ea99804fa8acd84c2b3a87cd2c5dad49_240x180.jpg
BMW X5,$ 17 500,"2008 г., 3 л., автомат,внедорожник 5 дв., бензин,руль слева, 300 000 км",https://im.mashina.kg/tachka/images//7/6/c/76c244196214a69ca8e39781d68e0983_240x180.jpg
Jeep Wrangler,$ 55 000,"2018 г., 3.6 л., автомат,внедорожник 5 дв., бензин,руль слева, 10 000 км",https://im.mashina.kg/tachka/images//1/3/f/13f8ffa1707b23f8c0776d5fab29dfb2_240x180.jpg
Lexus LX,$ 95 000,"2016 г., 5.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 10 000 км",https://im.mashina.kg/tachka/images//a/c/e/ace6ef295845854cc22fd327321d1c6f_240x180.jpg
Honda Integra,$ 12 200,"2004 г., 2 л., механика,купе, бензин,руль справа, 128 000 км",https://im.mashina.kg/tachka/images//1/4/b/14b921569055412b69f61a7a4cdda92a_240x180.jpg
Toyota Avalon,$ 23 000,"2016 г., 2.5 л., вариатор,седан, гибрид,руль слева, 115 000 км",https://im.mashina.kg/tachka/images//a/c/1/ac13e58f07ea69e724c7187987488d07_240x180.jpg
Mercedes-Benz G-класс,$ 29 000,"2002 г., 5 л., автомат,внедорожник, бензин,руль слева",https://im.mashina.kg/tachka/images//f/d/0/fd017db01811d866199f5e389036c24d_240x180.jpg
Kia K7,$ 15 500,"2014 г., 3 л., автомат,седан, бензин,руль слева, 120 000 км",https://im.mashina.kg/tachka/images//e/4/6/e461a5bc598bb756e65128df5c4ae74c_240x180.jpg
BMW 5 Серия,$ 36 500,"2018 г., 2 л., автомат,седан, бензин,руль слева, 91 000 км",https://im.mashina.kg/tachka/images//2/3/a/23abf412d2f70d795bd76738016d5458_240x180.jpg
Daewoo Matiz,$ 1 615,"1999 г., 0.8 л., механика,хэтчбек 5 дв., бензин,руль слева, 1 568 км",https://im.mashina.kg/tachka/images//3/6/f/36f542191c29ec60e31bdcd61b5f33d3_240x180.jpg
Toyota Camry,$ 15 000,"2011 г., 2.5 л., автомат,седан, бензин,руль слева, 116 000 км",https://im.mashina.kg/tachka/images//e/a/b/eaba8a9a6b1fdf438d0c489f6f0e4c95_240x180.jpg
Kia Sorento,$ 29 500,"2016 г., 2 л., автомат,внедорожник 5 дв., дизель,руль слева, 123 500 км",https://im.mashina.kg/tachka/images//f/f/4/ff4e776ea1738eca25ac0083c73d2221_240x180.jpg
Toyota RAV4,$ 33 500,"2017 г., 2.5 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 44 000 км",https://im.mashina.kg/tachka/images//6/6/2/662a9b5474702d682e4b1c652669bd2a_240x180.jpg
Toyota Matrix,$ 6 300,"2003 г., 1.8 л., автомат,минивэн, бензин,руль слева, 201 313 км",
Toyota Camry,$ 18 800,"2016 г., 2.5 л., вариатор,седан, гибрид,руль слева, 121 000 км",https://im.mashina.kg/tachka/images//d/f/b/dfb15f9737b74e80a4ca6dd351f9d1aa_240x180.jpg
Toyota Sequoia,$ 18 500,"2005 г., 4.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 157 755 км",https://im.mashina.kg/tachka/images//e/1/9/e196703cb559d51aca576a4e482f5a16_240x180.jpg
Volkswagen Passat,$ 3 057,"1990 г., 1.8 л., механика,универсал, бензин,руль слева",https://im.mashina.kg/tachka/images//1/1/b/11b0238dde09ee30dea93aded2de3200_240x180.jpg
Honda Accord,$ 5 800,"2001 г., 2.3 л., автомат,универсал, бензин,руль справа, 200 000 км",https://im.mashina.kg/tachka/images//e/1/e/e1e9a73c9144f9aaaa387c92c9ed74f5_240x180.jpg
Honda Stream,$ 6 700,"2005 г., 2 л., автомат,компактвэн, бензин,руль справа, 290 000 км",https://im.mashina.kg/tachka/images//4/f/d/4fd1007d66ad95019c7d39eb3b9b0125_240x180.jpg
Toyota RAV4,$ 20 900,"2016 г., 2.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 90 000 км",https://im.mashina.kg/tachka/images//d/f/b/dfbe4fbd2a183c6faf7d103591f6b705_240x180.jpg
Toyota Wish,$ 7 843,"2004 г., 1.8 л., автомат,компактвэн, бензин,руль справа, 197 712 км",https://im.mashina.kg/tachka/images//4/2/f/42fec56d0cdde934aa3904c79d72a53d_240x180.jpg
BMW X5,$ 17 500,"2008 г., 3 л., автомат,внедорожник 5 дв., бензин,руль слева, 300 000 км",https://im.mashina.kg/tachka/images//7/6/c/76c244196214a69ca8e39781d68e0983_240x180.jpg
Jeep Wrangler,$ 55 000,"2018 г., 3.6 л., автомат,внедорожник 5 дв., бензин,руль слева, 10 000 км",https://im.mashina.kg/tachka/images//1/3/f/13f8ffa1707b23f8c0776d5fab29dfb2_240x180.jpg
Lexus LX,$ 95 000,"2016 г., 5.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 10 000 км",https://im.mashina.kg/tachka/images//a/c/e/ace6ef295845854cc22fd327321d1c6f_240x180.jpg
Honda Integra,$ 12 200,"2004 г., 2 л., механика,купе, бензин,руль справа, 128 000 км",https://im.mashina.kg/tachka/images//1/4/b/14b921569055412b69f61a7a4cdda92a_240x180.jpg
Toyota Avalon,$ 23 000,"2016 г., 2.5 л., вариатор,седан, гибрид,руль слева, 115 000 км",https://im.mashina.kg/tachka/images//a/c/1/ac13e58f07ea69e724c7187987488d07_240x180.jpg
Mercedes-Benz G-класс,$ 29 000,"2002 г., 5 л., автомат,внедорожник, бензин,руль слева",https://im.mashina.kg/tachka/images//f/d/0/fd017db01811d866199f5e389036c24d_240x180.jpg
Kia K7,$ 15 500,"2014 г., 3 л., автомат,седан, бензин,руль слева, 120 000 км",https://im.mashina.kg/tachka/images//e/4/6/e461a5bc598bb756e65128df5c4ae74c_240x180.jpg
BMW 5 Серия,$ 36 500,"2018 г., 2 л., автомат,седан, бензин,руль слева, 91 000 км",https://im.mashina.kg/tachka/images//2/3/a/23abf412d2f70d795bd76738016d5458_240x180.jpg
Daewoo Matiz,$ 1 615,"1999 г., 0.8 л., механика,хэтчбек 5 дв., бензин,руль слева, 1 568 км",https://im.mashina.kg/tachka/images//3/6/f/36f542191c29ec60e31bdcd61b5f33d3_240x180.jpg
Toyota Camry,$ 15 000,"2011 г., 2.5 л., автомат,седан, бензин,руль слева, 116 000 км",https://im.mashina.kg/tachka/images//e/a/b/eaba8a9a6b1fdf438d0c489f6f0e4c95_240x180.jpg
Kia Sorento,$ 29 500,"2016 г., 2 л., автомат,внедорожник 5 дв., дизель,руль слева, 123 500 км",https://im.mashina.kg/tachka/images//f/f/4/ff4e776ea1738eca25ac0083c73d2221_240x180.jpg
Toyota RAV4,$ 33 500,"2017 г., 2.5 л., вариатор,внедорожник 5 дв., гибрид,руль слева, 44 000 км",https://im.mashina.kg/tachka/images//6/6/2/662a9b5474702d682e4b1c652669bd2a_240x180.jpg
Toyota Matrix,$ 6 300,"2003 г., 1.8 л., автомат,минивэн, бензин,руль слева, 201 313 км",
Toyota Camry,$ 18 800,"2016 г., 2.5 л., вариатор,седан, гибрид,руль слева, 121 000 км",https://im.mashina.kg/tachka/images//d/f/b/dfb15f9737b74e80a4ca6dd351f9d1aa_240x180.jpg
Toyota Sequoia,$ 18 500,"2005 г., 4.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 157 755 км",https://im.mashina.kg/tachka/images//e/1/9/e196703cb559d51aca576a4e482f5a16_240x180.jpg
Volkswagen Passat,$ 3 057,"1990 г., 1.8 л., механика,универсал, бензин,руль слева",https://im.mashina.kg/tachka/images//1/1/b/11b0238dde09ee30dea93aded2de3200_240x180.jpg
Honda Accord,$ 5 800,"2001 г., 2.3 л., автомат,универсал, бензин,руль справа, 200 000 км",https://im.mashina.kg/tachka/images//e/1/e/e1e9a73c9144f9aaaa387c92c9ed74f5_240x180.jpg
Honda Stream,$ 6 700,"2005 г., 2 л., автомат,компактвэн, бензин,руль справа, 290 000 км",https://im.mashina.kg/tachka/images//4/f/d/4fd1007d66ad95019c7d39eb3b9b0125_240x180.jpg
